zone_flood_risk,weather_risk_score,app_downtime_7d,partner_rating,active_hours_weekly,historical_claim_rate_zone,curfew_risk_score,weekly_premium
9.093204020787821,6.6668565189251305,5.58134158128215,3.566746031899199,60.0,0.3886824693512473,0.8388985305221153,149.0
2.587799816000169,6.233795659599071,7.640930002129815,3.8679076042555085,59.0,0.08397712166578011,4.9462586423977735,145.0
6.62522284353982,6.024691704572664,6.1935130593629895,3.3304037471379977,58.0,0.3659349095962629,2.2636499681046636,149.0
3.1171107608941098,4.8978586798824075,2.3213391280015614,1.5732401451024427,41.0,0.20582424272305055,0.6290064600003675,118.0
5.200680211778108,5.286566039892756,0.009430425274903342,2.7816217143113393,43.0,0.07581045779940623,1.0739501936962714,112.0
5.4671027934327965,3.3444252711810405,7.571505803074392,2.4203790654527593,57.0,0.3578325574051306,1.3417403362427482,149.0
1.8485445552552704,5.193126926423032,9.852073259110938,2.9826453761403533,21.0,0.1381790743431897,2.5545863165930967,137.0
9.695846277645586,1.9755590567847825,8.099131203060905,4.481316138216377,60.0,0.05778754392332883,1.6777406475315466,133.0
7.7513282336111455,8.051743973603768,4.602066181566153,4.103445754634608,60.0,0.09753248694921732,2.275058929449605,130.0
9.394989415641891,1.857769546987078,9.037672613991067,1.3359580055566358,38.0,0.28069015966491656,0.8324977555068136,149.0
8.948273504276488,0.8496628988946642,4.0984767311835,4.561236791098257,60.0,0.3922340211983682,1.633643452937531,137.0
5.978999788110851,4.362460263571574,5.249340842434675,2.8870686045992944,21.0,0.08901174885423088,0.35158296358877017,118.0
9.218742350231167,6.583074395060619,4.771297673956832,3.9754485795439938,47.0,0.21168181684366671,4.448551367379244,149.0
0.884925020519195,4.377168249335414,4.476238726655249,1.5601569250574086,51.0,0.11322279283163639,0.9937623858428912,123.0
1.959828624191452,2.767541319513086,7.751907692939057,3.6828781028281923,38.0,0.31076278693555726,3.784500677143694,138.0
0.45227288910538066,5.581711838904408,5.26768907269492,1.9453040704378317,35.0,0.09132061491663496,1.74775894101673,120.0
3.2533033076326436,3.4700233541219996,3.1671712202521607,2.753523588563726,49.0,0.13394461196831137,2.3719865946989667,121.0
3.8867728968948203,9.32867690126633,2.581581676584783,1.0674514803284176,41.0,0.11874208867717499,1.456305197306134,134.0
2.713490317738959,9.22645139603572,0.37747316967433386,1.606442551721904,33.0,0.2433819231284423,3.4822063555368494,127.0
8.287375091519294,5.023718199720955,5.83195161883046,1.368321972494479,20.0,0.3556144322002213,4.222732096373537,149.0
3.567533266935893,3.278839940182585,2.2996141540103423,1.9589766917530338,64.0,0.2288815704047465,1.4313509236979405,132.0
2.8093450968738076,7.371324139566391,1.481339220163831,1.400072360097289,21.0,0.07038520847001495,1.211088218317962,114.0
5.426960831582485,0.3671294348306664,6.538299638276777,3.7676401064782477,41.0,0.24718612570889098,3.4072013273194846,131.0
1.4092422497476265,4.747690060436512,6.812092578215489,1.1161596088368775,65.0,0.3291323497613033,0.9757653028386043,149.0
8.021969807540398,3.363233942703335,7.52154892257666,3.470962002499992,52.0,0.09625466905651295,3.1991988280488615,143.0
0.7455064367977082,9.205358851025547,5.035768963385915,1.562831323302297,34.0,0.0754489250206071,0.4721403984681777,126.0
9.868869366005173,0.12003027272682543,8.940546052038865,4.780645828711588,69.0,0.11573272214514918,3.100685799803436,144.0
7.722447692966574,5.528148757183491,9.363427533982279,4.732376292439417,60.0,0.3111302129875696,2.5670336700521657,149.0
1.987156815341724,7.40663581066626,8.073709397924894,1.9020124100838505,41.0,0.25708814683620057,0.5695285778815418,143.0
0.05522117123602399,4.850179875240412,6.355934820081872,3.457685192892118,59.0,0.23920812888661214,3.245518174322999,129.0
8.154614284548341,0.8540303016272166,3.0372095359118867,1.1120212778898337,58.0,0.13731796312111894,2.232785785170379,136.0
7.068573438476172,9.724613900279023,9.829449216202212,4.727154172204696,60.0,0.1662828083364008,1.0855752540854287,149.0
7.2900716804098735,5.180104313760979,2.7413616719193836,3.0919492327668388,60.0,0.38805975453016983,1.7669207785108865,149.0
7.712703466859457,6.141862443190114,2.0265692199043106,1.172892605671116,30.0,0.134218829355285,2.460510528194648,138.0
0.7404465173409036,2.366097827075073,4.421541137865828,2.3699999720325495,23.0,0.365575898139281,0.45777113632191,119.0
3.5846572854427263,4.834980851068038,0.5684057071238846,1.3073978474449368,26.0,0.25318602656020783,4.788047415641771,136.0
1.1586905952512971,4.291494919583219,9.784944646717907,2.5717777574934395,40.0,0.09315376322993674,3.327810781060606,135.0
8.631034258755935,0.7489584200198374,5.884335564164248,3.6797053686452923,26.0,0.21355933235427382,0.51267490643848,125.0
6.232981268275579,1.0616035354746722,5.5695209166417525,2.8795596321657584,23.0,0.38199205107630657,4.114310921642297,140.0
3.308980248526492,8.374725196187745,6.557962798997199,2.534888698877818,31.0,0.1964979593480755,1.612774654730727,133.0
0.6355835028602363,2.3981995220659025,4.970236477772066,1.4766281821618592,46.0,0.3521852976762768,2.9839976835659194,140.0
3.109823217156622,1.9495827149863054,0.3206351709454158,1.9797561827746253,36.0,0.1397500431280977,1.3857142078978661,99.0
3.2518332202674705,5.049114512501393,6.123112888403968,1.4005731509534045,39.0,0.24982275313013058,3.667029724573036,143.0
7.29606178338064,7.68747131362513,7.161738769564306,4.2299949266266434,50.0,0.34534822037069085,3.6150448750005113,149.0
6.3755747135521315,0.6194651857898792,4.1674906062405315,1.5409593119388902,45.0,0.3722409544093934,2.76021728436209,142.0
8.872127425763265,5.768079196382558,7.57295572071193,3.381493466195574,50.0,0.22003817850295526,1.2046279623578904,149.0
4.722149251619493,1.1921044284057336,2.2700129933842064,2.3709616543553835,54.0,0.2738908357509002,1.2685190375607274,126.0
1.195942459383017,0.3646105082561846,2.2127659106618403,1.903913538620734,28.0,0.05104304577381583,1.9143139834747147,95.0
7.13244787222995,0.5274395216221739,1.6141698768757395,3.557873757968415,24.0,0.1386281576296864,0.7250608369814265,103.0
7.607850486168974,8.341641082084413,3.7199475978916183,2.8280092375077626,67.0,0.14754923631143102,1.6882785659546178,146.0
5.612771975694963,1.1797248362806156,8.470120353890835,2.6005818691382365,27.0,0.08272255407905078,3.4217730062415623,127.0
7.70967179954561,0.4515136441229195,8.279120621490643,3.3714080195688862,40.0,0.14789325467494185,4.154226400297106,143.0
4.937955963643907,4.378998871429123,3.828242079635038,2.965070513960003,35.0,0.1623927115703487,1.662911452466807,114.0
5.227328293819941,8.439934719420247,5.891187359802366,2.213936834206243,35.0,0.3890681138488677,1.16795129127182,149.0
4.275410183585496,2.6240837648930193,7.208163164749156,3.2362451510610066,37.0,0.2840108331962932,4.163212891675672,144.0
0.2541912674409519,4.217126175259164,2.41206774628023,3.6779943062027782,66.0,0.19910177779572052,4.4535201369296065,127.0
1.0789142699330445,0.39922532563751223,1.6814108589474708,1.1067726343474171,47.0,0.39581906124342825,2.0501076165603216,129.0
0.3142918568673425,4.490785141348759,9.72095993212311,2.8634869156307015,37.0,0.10363131208211393,0.13452076924816925,122.0
6.364104112637804,5.776130806371337,6.175573132096185,1.230733138334175,33.0,0.21661791787566964,3.4748081044707595,149.0
3.143559810763267,5.709070537521448,9.81415721833664,1.7456216562724443,67.0,0.2764717724671673,3.9201661809156474,149.0
5.085706911647028,3.324266921743652,3.377559871322291,3.2420349363118923,56.0,0.06945322206942696,0.09012126582220115,117.0
9.07566473926093,3.155331806631355,7.030316999741315,4.464755661062323,59.0,0.30094960032909157,2.975154266707566,149.0
2.4929222914887497,1.0662361893659789,2.2260363654123774,4.531222716753939,35.0,0.08495357352269647,2.941843791220875,97.0
4.103829230356297,3.667983206462684,2.6120017127391293,1.279776040554525,40.0,0.09909880800988694,1.8935395437395703,115.0
7.555511385430487,0.9949466887296465,5.119021212696239,2.6764203451468265,20.0,0.10589132936172943,3.7488366292541886,123.0
2.2879816549162246,7.665959447120516,3.1961812550807123,3.332025932018205,30.0,0.37511143932943125,2.140895190571803,128.0
0.7697990982879299,9.662742977481859,1.6762156384058446,1.5882796182013736,30.0,0.28913244079835876,3.3838797589568204,141.0
2.8975145291376805,9.700744566667069,2.62880701989326,4.061728866979086,21.0,0.2793996253860865,2.5855865231757598,119.0
1.6122128725400442,8.650710993753938,0.3574839446586464,3.9769410337489552,51.0,0.24442272376274726,1.2423230235142197,117.0
9.29697652342573,6.007921493396191,7.044236214774866,4.613364054827178,38.0,0.152482099543286,3.0325043150506588,149.0
8.08120379564417,7.008656972438799,4.921166570858616,1.033944048333772,24.0,0.26731139660977304,3.6845424742292083,149.0
6.334037565104235,2.8520580268041407,0.9424306640452562,1.8667369759560106,22.0,0.19355240196102397,4.869528367185018,133.0
8.714605901877178,6.307704201726207,1.716939931284912,4.308746856981287,47.0,0.10089565253241523,1.9005447340120674,130.0
8.036720768991145,4.556495494398774,1.0253453811264401,3.6823202033077416,45.0,0.2913590516147066,0.32236272333175553,126.0
1.8657005888603584,4.8201733977693255,6.125928082758765,4.5775594147939636,42.0,0.09535375877547296,4.93985610610676,124.0
8.925589984899778,7.57776560375158,0.942103636124938,1.228718618121066,49.0,0.11673400335741065,3.1190332971276815,145.0
5.393422419156507,2.8191835559725167,7.542823330352161,3.3878558628657713,27.0,0.3361947591466621,4.732252290803846,149.0
8.074401551640625,3.180396116945199,0.20510919320391174,3.2761862995746966,55.0,0.2810409836438039,0.5191354300555967,127.0
8.960912999234932,9.246417911286366,2.4937578799589213,1.1426976654421295,48.0,0.27084690397477484,1.7101691993522883,149.0
3.1800347497186388,0.5622429485097225,8.906666758919071,3.054088307649934,32.0,0.19637097451995345,0.6696834943636215,125.0
1.1005192452767676,4.856342984133404,7.18531318122246,3.438081245239697,44.0,0.18869818138377992,4.177550772910298,130.0
2.279351625419417,9.128008004078618,0.7296833292568772,1.765172696808429,41.0,0.2915919132148904,4.40171370714658,142.0
4.271077886262563,6.10363007818157,8.211261044851797,2.0933183324986517,65.0,0.30900193851316604,2.5065584993751022,149.0
8.18014765922493,5.46407074212132,4.930351215402048,3.561389385190948,52.0,0.22857462082750873,0.9330310883101522,137.0
8.607305832563434,2.497441792293552,8.467830271688292,2.8732037903998333,56.0,0.3892442355219842,0.6355948451985427,149.0
0.06952130531190703,3.4327548906444827,6.007397744503934,4.432054630273307,26.0,0.3844948456216052,2.9408205504010336,126.0
5.107473025775658,8.52048415804693,6.818330320328587,2.3695270640367534,42.0,0.19435032150446552,2.5318816229265027,148.0
4.17411003148779,5.592181317684581,9.935015603957082,2.0666386335528046,25.0,0.33721778899910376,3.4739455118383376,149.0
2.2210781047073027,5.147421937567799,2.3233554592401817,4.939463761379371,34.0,0.24014374455944537,1.5260363130999561,105.0
1.198653673336828,0.9957971354002892,6.239455747613883,4.644543080520334,34.0,0.22911456064501107,2.0118399751218115,111.0
3.3761517140362796,0.16028156455123121,4.603213900573984,1.1159709799959194,59.0,0.06923742148252815,0.10680536925578688,123.0
9.429097039125192,9.636851886870492,0.39451952922691436,4.082914461226263,53.0,0.2508911486639086,3.050715225377645,146.0
3.2320293202075523,3.7698616728684167,0.14470641502865034,1.4413390953008118,33.0,0.3652022756971076,2.115717606732389,125.0
5.187906217433661,6.032130620995043,1.1922857781785867,1.1099407793174838,48.0,0.32304684721828225,4.59882316906724,149.0
7.030189588951778,0.7971507318728499,6.490917405385481,2.0947820638653956,35.0,0.32521100064474173,3.2089314885240245,149.0
3.63629602379294,6.831142857230466,5.671630879133922,2.077383516244417,48.0,0.10597516350171873,1.993472457248469,140.0
9.717820827209607,9.325667087059609,5.534295611637274,4.277275049387859,42.0,0.1754573064967473,1.3179459043667519,149.0
9.624472949421111,5.756652529974197,0.31856762528260085,3.8426689837713406,29.0,0.13162172082758256,4.526424713038194,125.0
2.5178229582536416,1.2611532237541057,4.69302996360007,4.926437709328058,66.0,0.16057034885947258,0.08132537058721634,104.0
4.972485058923855,5.817215274734767,9.246228178425286,3.846051601247274,23.0,0.2528387702228039,1.634562336261961,138.0
3.0087830981676964,7.6634721310465235,3.975918693106466,2.6730222130241916,31.0,0.17767433467958677,4.717527918940175,139.0
2.848404943774676,4.064165365740187,6.249224697884563,3.7957106437808674,61.0,0.24624423611249313,3.2701650349078704,133.0
0.36886947354532795,8.798377479414679,7.798186756231436,4.997836268745608,53.0,0.20347543689610198,2.6635953564164954,127.0
6.095643339798968,6.486829533573645,7.839252791418875,3.8405675302501123,23.0,0.1503154454574047,1.0176735896021372,124.0
5.026790232288615,8.992489182892026,5.192800823952713,4.0467254239212735,39.0,0.08339120197180552,4.166873871271935,130.0
0.5147875124998935,6.235053112473372,8.579519454023362,4.7534600607610376,47.0,0.36214346007067394,1.0209953129638805,131.0
2.7864646423661146,1.3128797200482423,3.9137809336374696,1.4546050452467334,47.0,0.05398067810162704,1.2412676576062498,115.0
9.082658859666537,3.096917111051891,8.886932147847983,3.8191371737909074,25.0,0.05057837084968991,0.9592557143592761,125.0
2.395618906669724,2.0179494825245694,2.402271663955453,4.403223831869796,33.0,0.3393792089172411,0.7907473028476097,110.0
1.448948720912231,9.088264977168624,2.8021640699057104,4.817514400883573,54.0,0.39888382911402653,4.766562479894015,140.0
4.89452760277563,7.604000672874827,0.531206241990011,1.8438771588467975,66.0,0.3044859896997797,3.010157980706542,138.0
9.856504541106007,6.76398368910006,7.955818365422829,3.015716030896977,20.0,0.05534584332200966,3.1891856600504696,145.0
2.4205527151150044,3.009663196316217,4.170552362327056,3.7222193905779273,38.0,0.1293415793339797,4.771627328393918,120.0
6.721355474058786,1.8404477205021352,2.29116613911399,1.9898709180053498,20.0,0.3901379450916865,1.1528752756278133,137.0
7.616196153287175,7.564510879889118,2.3179027761657967,3.401891453001096,32.0,0.3330114882608422,0.029587692988460312,134.0
2.3763754399239967,4.741579458790797,9.013999412292332,2.0303151299919975,27.0,0.24837994533164887,2.994418247851456,137.0
7.282163486118596,2.257895521506291,8.33916600461037,2.333828082126589,37.0,0.13290124830412564,2.539224266120793,143.0
3.677831327192532,6.166219781652751,5.535308853571833,2.7660747860434602,54.0,0.05502957207436215,2.3882518869914704,131.0
6.3230583059357945,0.40333852138451975,6.161108004157211,3.116760394986268,42.0,0.057301515423093155,0.3094010562309957,118.0
6.335297107608947,3.261702541282535,4.74325570550291,2.7974634865006025,69.0,0.26419330223557935,2.2721743328739223,149.0
5.357746840747585,4.685569945911347,3.9166654287880887,2.9727820791517168,45.0,0.057641156723348096,1.4377978254534947,118.0
0.902897700544083,1.4795833410940584,9.154768812183315,2.1943550251531705,60.0,0.3977705496738805,1.3728233861215655,145.0
8.35302495589238,9.846544775908395,1.2561270352030207,1.6358603760905224,57.0,0.11418434172280835,1.111907900895464,145.0
3.2078006497173583,2.0909736458961428,4.184467897162279,1.1893999093073577,39.0,0.29874757665424706,1.6626417987728537,140.0
1.8651851039985423,1.3035313004326554,3.445619079878753,1.7839148899666708,21.0,0.1042709024943447,1.7656653757170622,109.0
0.40775141554763916,2.035348738868964,4.981507202511484,3.327774566023132,45.0,0.23903269738420008,1.5438788818099876,114.0
5.908929431882418,7.690611331597243,4.576318745451751,4.14446179121253,55.0,0.07821395096317615,4.893763578597545,142.0
6.775643618422825,4.255056592718428,5.1888953165108145,1.676990389771578,44.0,0.3183724485866351,4.663655427547436,149.0
0.16587828927856152,5.65415939752538,1.399189772269941,1.4342214310905939,49.0,0.2547223831536904,2.872550497624311,124.0
5.12093058299281,0.21009156986360744,5.131415015132771,3.997161442197001,37.0,0.08015834269049527,4.905274192051549,115.0
2.2649577519793795,0.34431308573314556,2.4241881388721085,2.2206333221491588,26.0,0.34700516622000194,4.9559900515959505,126.0
6.451727904094499,4.458255498270161,1.8433134898819126,4.8059977569094094,46.0,0.24145651517184574,1.7796985500865126,121.0
1.7436642900499144,8.166552432016235,0.6483421878619122,3.857271882441492,30.0,0.3725573085046613,2.2259377286987228,126.0
6.90937738102466,8.852388787075652,7.626525587561409,2.3070241889721235,56.0,0.37081818078733947,4.795308884923328,149.0
3.867353463005374,0.8670656759564022,4.274419208565599,2.1581709911748197,27.0,0.3721777263203039,3.0431309964934328,134.0
9.367299887367345,5.383631021010228,6.2664368331175835,3.094793545085236,30.0,0.07722482007016379,1.0646454141863626,140.0
1.3752094414599325,9.132296862792705,7.275933433047434,1.3165786731128377,43.0,0.09233521661408321,3.4469033416825017,146.0
3.410663510502585,3.8797275439788637,6.793166653135535,1.470706050581196,49.0,0.3956970334006693,1.0287309102304376,149.0
1.1347352124058907,8.295658314283687,4.705007190896823,1.70343152526477,49.0,0.22066028748954714,1.696788718359229,140.0
9.246936182785628,1.336956543994362,3.8789852895172983,4.098894373218241,34.0,0.1333749184902017,1.1378008154767576,117.0
8.77339353380981,9.353944896677987,3.759599096406637,3.05542943707649,54.0,0.3193825709745303,1.2249010796692112,149.0
2.579416277151556,7.514233175313026,6.400487969300563,1.0422684910977718,58.0,0.1424998274243687,0.02327790783391126,140.0
6.59984046034179,9.413343927869017,4.947943549418734,3.694066109888436,43.0,0.30452549080652486,4.403544160997259,149.0
8.172222002012159,6.766172335525065,8.491322479885106,2.6947607146419883,27.0,0.34305002224741643,1.479952476378969,149.0
5.5520081159946235,3.6340393199942698,8.747019843267122,3.0434094598551917,62.0,0.32449218205334823,0.4318718976139724,149.0
5.296505783560065,9.381811725247225,1.7056037800651846,1.8564649736517422,61.0,0.1459167328692774,0.4349370284054427,140.0
2.418522909004517,2.7556677630917847,1.3623365154572564,3.2071289135764145,39.0,0.19056650092773297,2.780091382304761,111.0
0.9310276780589921,3.321725220617325,6.3040092603599955,4.916612959005954,60.0,0.19463785113164672,4.964602752669686,132.0
8.972157579533267,7.008084180017403,3.012257480622794,1.2937787640230458,66.0,0.22194552133656514,0.7251123363509582,145.0
9.004180571633304,7.6531629952538625,0.1857071876509886,2.1356695986577225,45.0,0.10858049803904762,0.4981089047482973,127.0
6.33101457273268,9.294034838491537,8.88642669362955,1.9719903714433191,43.0,0.20836451764501984,2.1915194020104534,149.0
3.390297910487007,2.048024090562095,2.2690076724380823,1.9941972430047183,41.0,0.2287740466804179,2.816656269203977,122.0
3.492095746126609,7.979980352192239,9.292806516858091,2.514825430261509,24.0,0.23609814880336838,1.4719017943897024,141.0
7.259556788702394,7.385460533969635,7.174344508782537,4.2724391389766705,34.0,0.3369651504945604,1.5126104625693322,141.0
8.971102599525771,0.6379455625359787,7.6265348991148425,4.651434759857549,55.0,0.23106707446782332,2.1223825092447473,142.0
8.870864242651173,3.8722314121020696,2.014614957931604,1.8088603498358933,56.0,0.13077437287978633,1.57072807575303,133.0
7.798755458576238,2.827654570600986,2.341944256168129,3.171799751792451,48.0,0.28209505838546556,4.576657917842583,143.0
6.420316461542877,3.044904243540304,5.212677538240658,3.547595888661921,34.0,0.3290599504303188,0.2097728564531448,125.0
0.8413996499504883,9.829468795547008,1.7209985264986216,3.0873098974553796,46.0,0.16178008325339163,1.172850799351373,111.0
1.6162871409461377,6.427774134799279,3.0543169268303227,2.7363055767876783,68.0,0.27585707515616187,4.0427639811371066,142.0
8.985541885270793,7.176761577934996,3.2146247794780445,1.7679020234369514,27.0,0.10142829858110444,4.169790623324784,146.0
6.0642905965958995,9.766176373150092,1.596299332527641,2.952877436796954,48.0,0.16967420660232244,0.5577753948210057,128.0
0.09197051616629648,3.7720178245763867,2.0518283339516072,2.6048593108453155,38.0,0.36822837534237196,4.868817250063583,124.0
1.014715428660321,8.01840168452806,7.885518420082565,4.182253450009078,50.0,0.3689578571068998,3.4667742494955442,149.0
6.635017691080558,4.345309633044954,1.6719585454726837,4.054417436651981,28.0,0.2513636025600723,1.3629652799179781,117.0
0.05061583846218687,8.695336718149797,0.28457391843922486,1.5359947248226828,29.0,0.2958230113027874,2.2801893240722726,119.0
1.6080805141749865,1.8065754131130318,6.293549426289385,1.3540762102522703,56.0,0.3489053953220795,1.4856930978398357,135.0
5.487337893665861,9.476861770642795,9.7598311939245,4.632615772910012,29.0,0.38549361485941935,0.7501112492720968,149.0
6.918951976926932,2.1877170841087965,3.312138146231214,3.142033555857991,52.0,0.22146025410141934,1.4558903237445757,127.0
6.519612595026006,3.2622050698093155,1.186557031962523,4.431203749130363,44.0,0.24655150781911206,2.900459687448092,123.0
2.242693094605598,7.561922341067805,5.703873253675308,1.2326044822656046,23.0,0.1954745483267406,4.129848474177344,142.0
7.121792213475358,3.9375514156540667,9.063542110956462,3.106062466086521,24.0,0.07519367796975007,1.817645374447886,133.0
2.3724908749680007,6.082113767664467,7.8406177982847876,3.1577060583049454,42.0,0.19798121535708646,1.7395077027392087,131.0
3.2539969815926773,4.4457350106942854,6.22515868412716,4.4428081301686,58.0,0.32671956878407704,2.3400035054066133,143.0
7.464914051180242,7.423699370897818,3.1505649660759936,1.39043999291883,24.0,0.33170992429703505,3.2227779998217314,149.0
6.496328990472147,2.2833125236861083,5.4188017327622,1.9617822547036372,27.0,0.36233199010765493,3.758081312161546,149.0
8.49223410494178,0.5845798723687701,0.9124484130425536,2.6261532555480525,36.0,0.06801334681158919,1.6339975239973692,111.0
6.576128923003433,2.999293974730662,6.789454242806699,4.463365901679769,20.0,0.2345041063532219,2.9317623391256946,130.0
5.683086033354716,4.743086648684303,7.250960188976508,4.755533260282268,69.0,0.0875985707779767,1.9468042064044122,123.0
0.9367476782809248,1.6802005219267857,9.650316229099188,4.970898478374512,31.0,0.12025976410801018,3.5819992518169297,117.0
3.6771580305943354,3.547972896563887,2.6039735874507164,4.836773945834086,54.0,0.36507577583321227,0.8233746025851041,128.0
2.6520236768172545,3.9998301829356855,0.18456419043022643,1.0237670233774177,33.0,0.22387694045039358,1.2846243252564804,114.0
2.4398964337908358,0.5739184368827355,5.456084644271506,1.1908333658154882,67.0,0.3154907223138148,2.1303020992137487,139.0
9.730105547524456,5.833072481842045,7.067905043968144,1.5904272766303547,37.0,0.07253443707503829,4.447073949606838,149.0
3.930977246667604,8.843434279712875,7.90407475882988,2.3954483870810925,29.0,0.19588927637369824,2.866628946753451,144.0
8.920465551771134,1.5174291295305242,1.937389330248106,4.319672123947835,34.0,0.28598409823251825,4.8269805949070586,127.0
6.311386259972629,5.978080134015141,2.6175286903702366,4.570624781341921,61.0,0.09669226844737466,0.5163884264054192,119.0
7.948113035416484,6.647392049108463,5.1259092526729635,1.7473376251783321,52.0,0.16403625768698912,2.300877068254674,149.0
5.026370931051921,4.193346804192883,3.3060080997000183,3.4786566064788347,38.0,0.07259173175835915,2.095392650226921,116.0
5.769038846263591,7.0109758736427,8.60511486587445,4.669447940261106,53.0,0.2779689793043287,3.001030882029842,147.0
4.925176938188639,4.10731543491012,4.737601537387203,2.854926943725283,64.0,0.38981194067034153,4.059823043537891,149.0
